filename,geometry,temperature,aspect_ratio,size,sat_mag,num_raw_points,num_diagram_points
geometry_prolate_T20_ar1p55_size120.csv,prolate,20,1.55,120,480767.837,5151,10201
geometry_prolate_T20_ar1p6_size120.csv,prolate,20,1.6,120,480767.837,5151,10201
geometry_prolate_T20_ar1p65_size120.csv,prolate,20,1.65,120,480767.837,5151,10201
geometry_prolate_T20_ar1p7_size120.csv,prolate,20,1.7,120,480767.837,5151,10201
geometry_prolate_T20_ar1p75_size120.csv,prolate,20,1.75,120,480767.837,5151,10201
geometry_prolate_T20_ar1p8_size120.csv,prolate,20,1.8,120,480767.837,5151,10201
geometry_prolate_T20_ar1p85_size120.csv,prolate,20,1.85,120,480767.837,5151,10201
geometry_prolate_T20_ar1p9_size120.csv,prolate,20,1.9,120,480767.837,5151,10201
geometry_prolate_T20_ar1p95_size120.csv,prolate,20,1.95,120,480767.837,5151,10201
geometry_prolate_T20_ar2p0_size120.csv,prolate,20,2.0,120,480767.837,5151,10201
geometry_prolate_T20_ar2p25_size120.csv,prolate,20,2.25,120,480767.837,5151,10201
geometry_prolate_T20_ar2p5_size120.csv,prolate,20,2.5,120,480767.837,5151,10201
geometry_prolate_T20_ar2p75_size120.csv,prolate,20,2.75,120,480767.837,5151,10201
geometry_prolate_T20_ar3p0_size120.csv,prolate,20,3.0,120,480767.837,5151,10201
geometry_prolate_T20_ar4p0_size120.csv,prolate,20,4.0,120,480767.837,5151,10201
geometry_prolate_T20_ar5p0_size120.csv,prolate,20,5.0,120,480767.837,5151,10201
geometry_prolate_T20_ar6p0_size120.csv,prolate,20,6.0,120,480767.837,5151,10201
geometry_oblate_T20_ar0p166667_size125.csv,oblate,20,0.166667,125,480767.837,5151,10201
geometry_oblate_T20_ar0p25_size125.csv,oblate,20,0.25,125,480767.837,5151,10201
geometry_oblate_T20_ar0p5_size125.csv,oblate,20,0.5,125,480767.837,5151,10201
geometry_oblate_T20_ar0p666667_size125.csv,oblate,20,0.666667,125,480767.837,5151,10201
geometry_oblate_T20_ar0p909091_size125.csv,oblate,20,0.909091,125,480767.837,5151,10201
geometry_prolate_T20_ar1p0_size130.csv,prolate,20,1.0,130,480767.837,5151,10201
geometry_prolate_T20_ar1p05_size130.csv,prolate,20,1.05,130,480767.837,5151,10201
geometry_prolate_T20_ar1p1_size130.csv,prolate,20,1.1,130,480767.837,5151,10201
geometry_prolate_T20_ar1p15_size130.csv,prolate,20,1.15,130,480767.837,5151,10201
geometry_prolate_T20_ar1p2_size130.csv,prolate,20,1.2,130,480767.837,5151,10201
geometry_prolate_T20_ar1p25_size130.csv,prolate,20,1.25,130,480767.837,5151,10201
geometry_prolate_T20_ar1p3_size130.csv,prolate,20,1.3,130,480767.837,5151,10201
geometry_prolate_T20_ar1p35_size130.csv,prolate,20,1.35,130,480767.837,5151,10201
geometry_prolate_T20_ar1p4_size130.csv,prolate,20,1.4,130,480767.837,5151,10201
geometry_prolate_T20_ar1p45_size130.csv,prolate,20,1.45,130,480767.837,5151,10201
geometry_prolate_T20_ar1p5_size130.csv,prolate,20,1.5,130,480767.837,5151,10201
geometry_prolate_T20_ar1p55_size130.csv,prolate,20,1.55,130,480767.837,5151,10201
geometry_prolate_T20_ar1p6_size130.csv,prolate,20,1.6,130,480767.837,5151,10201
geometry_prolate_T20_ar1p65_size130.csv,prolate,20,1.65,130,480767.837,5151,10201
geometry_prolate_T20_ar1p7_size130.csv,prolate,20,1.7,130,480767.837,5151,10201
geometry_prolate_T20_ar1p75_size130.csv,prolate,20,1.75,130,480767.837,5151,10201
geometry_prolate_T20_ar1p8_size130.csv,prolate,20,1.8,130,480767.837,5151,10201
geometry_prolate_T20_ar1p85_size130.csv,prolate,20,1.85,130,480767.837,5151,10201
geometry_prolate_T20_ar1p9_size130.csv,prolate,20,1.9,130,480767.837,5151,10201
geometry_prolate_T20_ar1p95_size130.csv,prolate,20,1.95,130,480767.837,5151,10201
geometry_prolate_T20_ar2p0_size130.csv,prolate,20,2.0,130,480767.837,5151,10201
geometry_prolate_T20_ar2p25_size130.csv,prolate,20,2.25,130,480767.837,5151,10201
geometry_prolate_T20_ar2p5_size130.csv,prolate,20,2.5,130,480767.837,5151,10201
geometry_prolate_T20_ar2p75_size130.csv,prolate,20,2.75,130,480767.837,5151,10201
geometry_prolate_T20_ar3p0_size130.csv,prolate,20,3.0,130,480767.837,5151,10201
geometry_prolate_T20_ar4p0_size130.csv,prolate,20,4.0,130,480767.837,5151,10201
geometry_prolate_T20_ar5p0_size130.csv,prolate,20,5.0,130,480767.837,5151,10201
geometry_prolate_T20_ar6p0_size130.csv,prolate,20,6.0,130,480767.837,5151,10201
geometry_oblate_T20_ar0p166667_size135.csv,oblate,20,0.166667,135,480767.837,5151,10201
geometry_oblate_T20_ar0p25_size135.csv,oblate,20,0.25,135,480767.837,5151,10201
geometry_oblate_T20_ar0p5_size135.csv,oblate,20,0.5,135,480767.837,5151,10201
geometry_oblate_T20_ar0p666667_size135.csv,oblate,20,0.666667,135,480767.837,5151,10201
geometry_oblate_T20_ar0p909091_size135.csv,oblate,20,0.909091,135,480767.837,5151,10201
geometry_prolate_T20_ar1p0_size140.csv,prolate,20,1.0,140,480767.837,5151,10201
geometry_prolate_T20_ar1p05_size140.csv,prolate,20,1.05,140,480767.837,5151,10201
geometry_prolate_T20_ar1p1_size140.csv,prolate,20,1.1,140,480767.837,5151,10201
geometry_prolate_T20_ar1p15_size140.csv,prolate,20,1.15,140,480767.837,5151,10201
geometry_prolate_T20_ar1p2_size140.csv,prolate,20,1.2,140,480767.837,5151,10201
geometry_prolate_T20_ar1p25_size140.csv,prolate,20,1.25,140,480767.837,5151,10201
geometry_prolate_T20_ar1p3_size140.csv,prolate,20,1.3,140,480767.837,5151,10201
geometry_prolate_T20_ar1p35_size140.csv,prolate,20,1.35,140,480767.837,5151,10201
geometry_prolate_T20_ar1p4_size140.csv,prolate,20,1.4,140,480767.837,5151,10201
geometry_prolate_T20_ar1p45_size140.csv,prolate,20,1.45,140,480767.837,5151,10201
geometry_prolate_T20_ar1p5_size140.csv,prolate,20,1.5,140,480767.837,5151,10201
geometry_prolate_T20_ar1p55_size140.csv,prolate,20,1.55,140,480767.837,5151,10201
geometry_prolate_T20_ar1p6_size140.csv,prolate,20,1.6,140,480767.837,5151,10201
geometry_prolate_T20_ar1p65_size140.csv,prolate,20,1.65,140,480767.837,5151,10201
geometry_prolate_T20_ar1p7_size140.csv,prolate,20,1.7,140,480767.837,5151,10201
geometry_prolate_T20_ar1p75_size140.csv,prolate,20,1.75,140,480767.837,5151,10201
geometry_prolate_T20_ar1p8_size140.csv,prolate,20,1.8,140,480767.837,5151,10201
geometry_prolate_T20_ar1p85_size140.csv,prolate,20,1.85,140,480767.837,5151,10201
geometry_prolate_T20_ar1p9_size140.csv,prolate,20,1.9,140,480767.837,5151,10201
geometry_prolate_T20_ar1p95_size140.csv,prolate,20,1.95,140,480767.837,5151,10201
geometry_prolate_T20_ar2p0_size140.csv,prolate,20,2.0,140,480767.837,5151,10201
geometry_prolate_T20_ar2p25_size140.csv,prolate,20,2.25,140,480767.837,5151,10201
geometry_prolate_T20_ar2p5_size140.csv,prolate,20,2.5,140,480767.837,5151,10201
geometry_prolate_T20_ar2p75_size140.csv,prolate,20,2.75,140,480767.837,5151,10201
geometry_prolate_T20_ar3p0_size140.csv,prolate,20,3.0,140,480767.837,5151,10201
geometry_prolate_T20_ar4p0_size140.csv,prolate,20,4.0,140,480767.837,5151,10201
geometry_prolate_T20_ar5p0_size140.csv,prolate,20,5.0,140,480767.837,5151,10201
geometry_prolate_T20_ar6p0_size140.csv,prolate,20,6.0,140,480767.837,5151,10201
geometry_oblate_T20_ar0p166667_size145.csv,oblate,20,0.166667,145,480767.837,5151,10201
geometry_oblate_T20_ar0p25_size145.csv,oblate,20,0.25,145,480767.837,5151,10201
geometry_oblate_T20_ar0p5_size145.csv,oblate,20,0.5,145,480767.837,5151,10201
geometry_oblate_T20_ar0p666667_size145.csv,oblate,20,0.666667,145,480767.837,5151,10201
geometry_oblate_T20_ar0p909091_size145.csv,oblate,20,0.909091,145,480767.837,5151,10201
geometry_prolate_T20_ar1p0_size150.csv,prolate,20,1.0,150,480767.837,5151,10201
geometry_prolate_T20_ar1p05_size150.csv,prolate,20,1.05,150,480767.837,5151,10201
geometry_prolate_T20_ar1p1_size150.csv,prolate,20,1.1,150,480767.837,5151,10201
geometry_prolate_T20_ar1p15_size150.csv,prolate,20,1.15,150,480767.837,5151,10201
geometry_prolate_T20_ar1p2_size150.csv,prolate,20,1.2,150,480767.837,5151,10201
geometry_prolate_T20_ar1p25_size150.csv,prolate,20,1.25,150,480767.837,5151,10201
geometry_prolate_T20_ar1p3_size150.csv,prolate,20,1.3,150,480767.837,5151,10201
geometry_prolate_T20_ar1p35_size150.csv,prolate,20,1.35,150,480767.837,5151,10201
geometry_prolate_T20_ar1p4_size150.csv,prolate,20,1.4,150,480767.837,5151,10201
geometry_prolate_T20_ar1p45_size150.csv,prolate,20,1.45,150,480767.837,5151,10201
geometry_prolate_T20_ar1p5_size150.csv,prolate,20,1.5,150,480767.837,5151,10201
geometry_prolate_T20_ar1p55_size150.csv,prolate,20,1.55,150,480767.837,5151,10201
geometry_prolate_T20_ar1p6_size150.csv,prolate,20,1.6,150,480767.837,5151,10201
geometry_prolate_T20_ar1p65_size150.csv,prolate,20,1.65,150,480767.837,5151,10201
geometry_prolate_T20_ar1p7_size150.csv,prolate,20,1.7,150,480767.837,5151,10201
geometry_prolate_T20_ar1p75_size150.csv,prolate,20,1.75,150,480767.837,5151,10201
geometry_prolate_T20_ar1p8_size150.csv,prolate,20,1.8,150,480767.837,5151,10201
geometry_prolate_T20_ar1p85_size150.csv,prolate,20,1.85,150,480767.837,5151,10201
geometry_prolate_T20_ar1p9_size150.csv,prolate,20,1.9,150,480767.837,5151,10201
geometry_prolate_T20_ar1p95_size150.csv,prolate,20,1.95,150,480767.837,5151,10201
geometry_prolate_T20_ar2p0_size150.csv,prolate,20,2.0,150,480767.837,5151,10201
geometry_prolate_T20_ar2p25_size150.csv,prolate,20,2.25,150,480767.837,5151,10201
geometry_prolate_T20_ar2p5_size150.csv,prolate,20,2.5,150,480767.837,5151,10201
geometry_prolate_T20_ar2p75_size150.csv,prolate,20,2.75,150,480767.837,5151,10201
geometry_prolate_T20_ar3p0_size150.csv,prolate,20,3.0,150,480767.837,5151,10201
geometry_prolate_T20_ar4p0_size150.csv,prolate,20,4.0,150,480767.837,5151,10201
geometry_prolate_T20_ar5p0_size150.csv,prolate,20,5.0,150,480767.837,5151,10201
geometry_prolate_T20_ar6p0_size150.csv,prolate,20,6.0,150,480767.837,5151,10201
geometry_oblate_T20_ar0p166667_size155.csv,oblate,20,0.166667,155,480767.837,5151,10201
geometry_oblate_T20_ar0p25_size155.csv,oblate,20,0.25,155,480767.837,5151,10201
geometry_oblate_T20_ar0p5_size155.csv,oblate,20,0.5,155,480767.837,5151,10201
geometry_oblate_T20_ar0p666667_size155.csv,oblate,20,0.666667,155,480767.837,5151,10201
geometry_oblate_T20_ar0p909091_size155.csv,oblate,20,0.909091,155,480767.837,5151,10201
geometry_prolate_T20_ar1p0_size160.csv,prolate,20,1.0,160,480767.837,5151,10201
geometry_prolate_T20_ar1p05_size160.csv,prolate,20,1.05,160,480767.837,5151,10201
geometry_prolate_T20_ar1p1_size160.csv,prolate,20,1.1,160,480767.837,5151,10201
geometry_prolate_T20_ar1p15_size160.csv,prolate,20,1.15,160,480767.837,5151,10201
geometry_prolate_T20_ar1p2_size160.csv,prolate,20,1.2,160,480767.837,5151,10201
geometry_prolate_T20_ar1p25_size160.csv,prolate,20,1.25,160,480767.837,5151,10201
geometry_prolate_T20_ar1p3_size160.csv,prolate,20,1.3,160,480767.837,5151,10201
geometry_prolate_T20_ar1p35_size160.csv,prolate,20,1.35,160,480767.837,5151,10201
geometry_prolate_T20_ar1p4_size160.csv,prolate,20,1.4,160,480767.837,5151,10201
geometry_prolate_T20_ar1p45_size160.csv,prolate,20,1.45,160,480767.837,5151,10201
geometry_prolate_T20_ar1p5_size160.csv,prolate,20,1.5,160,480767.837,5151,10201
geometry_prolate_T20_ar1p55_size160.csv,prolate,20,1.55,160,480767.837,5151,10201
geometry_prolate_T20_ar1p6_size160.csv,prolate,20,1.6,160,480767.837,5151,10201
geometry_prolate_T20_ar1p65_size160.csv,prolate,20,1.65,160,480767.837,5151,10201
geometry_prolate_T20_ar1p7_size160.csv,prolate,20,1.7,160,480767.837,5151,10201
geometry_prolate_T20_ar1p75_size160.csv,prolate,20,1.75,160,480767.837,5151,10201
geometry_prolate_T20_ar1p8_size160.csv,prolate,20,1.8,160,480767.837,5151,10201
geometry_prolate_T20_ar1p85_size160.csv,prolate,20,1.85,160,480767.837,5151,10201
geometry_prolate_T20_ar1p9_size160.csv,prolate,20,1.9,160,480767.837,5151,10201
geometry_prolate_T20_ar1p95_size160.csv,prolate,20,1.95,160,480767.837,5151,10201
geometry_prolate_T20_ar2p0_size160.csv,prolate,20,2.0,160,480767.837,5151,10201
geometry_prolate_T20_ar2p25_size160.csv,prolate,20,2.25,160,480767.837,5151,10201
geometry_prolate_T20_ar2p5_size160.csv,prolate,20,2.5,160,480767.837,5151,10201
geometry_prolate_T20_ar2p75_size160.csv,prolate,20,2.75,160,480767.837,5151,10201
geometry_prolate_T20_ar3p0_size160.csv,prolate,20,3.0,160,480767.837,5151,10201
geometry_prolate_T20_ar4p0_size160.csv,prolate,20,4.0,160,480767.837,5151,10201
geometry_prolate_T20_ar5p0_size160.csv,prolate,20,5.0,160,480767.837,5151,10201
geometry_prolate_T20_ar6p0_size160.csv,prolate,20,6.0,160,480767.837,5151,10201
geometry_oblate_T20_ar0p166667_size165.csv,oblate,20,0.166667,165,480767.837,5151,10201
geometry_oblate_T20_ar0p25_size165.csv,oblate,20,0.25,165,480767.837,5151,10201
geometry_oblate_T20_ar0p5_size165.csv,oblate,20,0.5,165,480767.837,5151,10201
geometry_oblate_T20_ar0p666667_size165.csv,oblate,20,0.666667,165,480767.837,5151,10201
geometry_oblate_T20_ar0p909091_size165.csv,oblate,20,0.909091,165,480767.837,5151,10201
geometry_prolate_T20_ar1p0_size170.csv,prolate,20,1.0,170,480767.837,5151,10201
geometry_prolate_T20_ar1p05_size170.csv,prolate,20,1.05,170,480767.837,5151,10201
geometry_prolate_T20_ar1p1_size170.csv,prolate,20,1.1,170,480767.837,5151,10201
geometry_prolate_T20_ar1p15_size170.csv,prolate,20,1.15,170,480767.837,5151,10201
geometry_prolate_T20_ar1p2_size170.csv,prolate,20,1.2,170,480767.837,5151,10201
geometry_prolate_T20_ar1p25_size170.csv,prolate,20,1.25,170,480767.837,5151,10201
geometry_prolate_T20_ar1p3_size170.csv,prolate,20,1.3,170,480767.837,5151,10201
geometry_prolate_T20_ar1p35_size170.csv,prolate,20,1.35,170,480767.837,5151,10201
geometry_prolate_T20_ar1p4_size170.csv,prolate,20,1.4,170,480767.837,5151,10201
geometry_prolate_T20_ar1p45_size170.csv,prolate,20,1.45,170,480767.837,5151,10201
geometry_prolate_T20_ar1p5_size170.csv,prolate,20,1.5,170,480767.837,5151,10201
geometry_prolate_T20_ar1p55_size170.csv,prolate,20,1.55,170,480767.837,5151,10201
geometry_prolate_T20_ar1p6_size170.csv,prolate,20,1.6,170,480767.837,5151,10201
geometry_prolate_T20_ar1p65_size170.csv,prolate,20,1.65,170,480767.837,5151,10201
geometry_prolate_T20_ar1p7_size170.csv,prolate,20,1.7,170,480767.837,5151,10201
geometry_prolate_T20_ar1p75_size170.csv,prolate,20,1.75,170,480767.837,5151,10201
geometry_prolate_T20_ar1p8_size170.csv,prolate,20,1.8,170,480767.837,5151,10201
geometry_prolate_T20_ar1p85_size170.csv,prolate,20,1.85,170,480767.837,5151,10201
geometry_prolate_T20_ar1p9_size170.csv,prolate,20,1.9,170,480767.837,5151,10201
geometry_prolate_T20_ar1p95_size170.csv,prolate,20,1.95,170,480767.837,5151,10201
geometry_prolate_T20_ar2p0_size170.csv,prolate,20,2.0,170,480767.837,5151,10201
geometry_prolate_T20_ar2p25_size170.csv,prolate,20,2.25,170,480767.837,5151,10201
geometry_prolate_T20_ar2p5_size170.csv,prolate,20,2.5,170,480767.837,5151,10201
geometry_prolate_T20_ar2p75_size170.csv,prolate,20,2.75,170,480767.837,5151,10201
geometry_prolate_T20_ar3p0_size170.csv,prolate,20,3.0,170,480767.837,5151,10201
geometry_prolate_T20_ar4p0_size170.csv,prolate,20,4.0,170,480767.837,5151,10201
geometry_prolate_T20_ar5p0_size170.csv,prolate,20,5.0,170,480767.837,5151,10201
geometry_prolate_T20_ar6p0_size170.csv,prolate,20,6.0,170,480767.837,5151,10201
geometry_oblate_T20_ar0p166667_size175.csv,oblate,20,0.166667,175,480767.837,5151,10201
geometry_oblate_T20_ar0p25_size175.csv,oblate,20,0.25,175,480767.837,5151,10201
geometry_oblate_T20_ar0p5_size175.csv,oblate,20,0.5,175,480767.837,5151,10201
geometry_oblate_T20_ar0p666667_size175.csv,oblate,20,0.666667,175,480767.837,5151,10201
geometry_oblate_T20_ar0p909091_size175.csv,oblate,20,0.909091,175,480767.837,5151,10201
geometry_prolate_T20_ar1p0_size180.csv,prolate,20,1.0,180,480767.837,5151,10201
geometry_prolate_T20_ar1p05_size180.csv,prolate,20,1.05,180,480767.837,5151,10201
geometry_prolate_T20_ar1p1_size180.csv,prolate,20,1.1,180,480767.837,5151,10201
geometry_prolate_T20_ar1p15_size180.csv,prolate,20,1.15,180,480767.837,5151,10201
geometry_prolate_T20_ar1p2_size180.csv,prolate,20,1.2,180,480767.837,5151,10201
geometry_prolate_T20_ar1p25_size180.csv,prolate,20,1.25,180,480767.837,5151,10201
geometry_prolate_T20_ar1p3_size180.csv,prolate,20,1.3,180,480767.837,5151,10201
geometry_prolate_T20_ar1p35_size180.csv,prolate,20,1.35,180,480767.837,5151,10201
geometry_prolate_T20_ar1p4_size180.csv,prolate,20,1.4,180,480767.837,5151,10201
geometry_prolate_T20_ar1p45_size180.csv,prolate,20,1.45,180,480767.837,5151,10201
geometry_prolate_T20_ar1p5_size180.csv,prolate,20,1.5,180,480767.837,5151,10201
geometry_prolate_T20_ar1p55_size180.csv,prolate,20,1.55,180,480767.837,5151,10201
geometry_prolate_T20_ar1p6_size180.csv,prolate,20,1.6,180,480767.837,5151,10201
geometry_prolate_T20_ar1p65_size180.csv,prolate,20,1.65,180,480767.837,5151,10201
geometry_prolate_T20_ar1p7_size180.csv,prolate,20,1.7,180,480767.837,5151,10201
geometry_prolate_T20_ar1p75_size180.csv,prolate,20,1.75,180,480767.837,5151,10201
geometry_prolate_T20_ar1p8_size180.csv,prolate,20,1.8,180,480767.837,5151,10201
geometry_prolate_T20_ar1p85_size180.csv,prolate,20,1.85,180,480767.837,5151,10201
geometry_prolate_T20_ar1p9_size180.csv,prolate,20,1.9,180,480767.837,5151,10201
geometry_prolate_T20_ar1p95_size180.csv,prolate,20,1.95,180,480767.837,5151,10201
geometry_prolate_T20_ar2p0_size180.csv,prolate,20,2.0,180,480767.837,5151,10201
geometry_prolate_T20_ar2p25_size180.csv,prolate,20,2.25,180,480767.837,5151,10201
geometry_prolate_T20_ar2p5_size180.csv,prolate,20,2.5,180,480767.837,5151,10201
geometry_prolate_T20_ar2p75_size180.csv,prolate,20,2.75,180,480767.837,5151,10201
geometry_prolate_T20_ar3p0_size180.csv,prolate,20,3.0,180,480767.837,5151,10201
geometry_prolate_T20_ar4p0_size180.csv,prolate,20,4.0,180,480767.837,5151,10201
geometry_prolate_T20_ar5p0_size180.csv,prolate,20,5.0,180,480767.837,5151,10201
geometry_prolate_T20_ar6p0_size180.csv,prolate,20,6.0,180,480767.837,5151,10201
geometry_oblate_T20_ar0p166667_size185.csv,oblate,20,0.166667,185,480767.837,5151,10201
geometry_oblate_T20_ar0p25_size185.csv,oblate,20,0.25,185,480767.837,5151,10201
geometry_oblate_T20_ar0p5_size185.csv,oblate,20,0.5,185,480767.837,5151,10201
geometry_oblate_T20_ar0p666667_size185.csv,oblate,20,0.666667,185,480767.837,5151,10201
geometry_oblate_T20_ar0p909091_size185.csv,oblate,20,0.909091,185,480767.837,5151,10201
geometry_prolate_T20_ar1p0_size190.csv,prolate,20,1.0,190,480767.837,5151,10201
geometry_prolate_T20_ar1p05_size190.csv,prolate,20,1.05,190,480767.837,5151,10201
geometry_prolate_T20_ar1p1_size190.csv,prolate,20,1.1,190,480767.837,5151,10201
geometry_prolate_T20_ar1p15_size190.csv,prolate,20,1.15,190,480767.837,5151,10201
geometry_prolate_T20_ar1p2_size190.csv,prolate,20,1.2,190,480767.837,5151,10201
geometry_prolate_T20_ar1p25_size190.csv,prolate,20,1.25,190,480767.837,5151,10201
geometry_prolate_T20_ar1p3_size190.csv,prolate,20,1.3,190,480767.837,5151,10201
geometry_prolate_T20_ar1p35_size190.csv,prolate,20,1.35,190,480767.837,5151,10201
geometry_prolate_T20_ar1p4_size190.csv,prolate,20,1.4,190,480767.837,5151,10201
geometry_prolate_T20_ar1p45_size190.csv,prolate,20,1.45,190,480767.837,5151,10201
geometry_prolate_T20_ar1p5_size190.csv,prolate,20,1.5,190,480767.837,5151,10201
geometry_prolate_T20_ar1p55_size190.csv,prolate,20,1.55,190,480767.837,5151,10201
geometry_prolate_T20_ar1p6_size190.csv,prolate,20,1.6,190,480767.837,5151,10201
geometry_prolate_T20_ar1p65_size190.csv,prolate,20,1.65,190,480767.837,5151,10201
geometry_prolate_T20_ar1p7_size190.csv,prolate,20,1.7,190,480767.837,5151,10201
geometry_prolate_T20_ar1p75_size190.csv,prolate,20,1.75,190,480767.837,5151,10201
geometry_prolate_T20_ar1p8_size190.csv,prolate,20,1.8,190,480767.837,5151,10201
geometry_prolate_T20_ar1p85_size190.csv,prolate,20,1.85,190,480767.837,5151,10201
geometry_prolate_T20_ar1p9_size190.csv,prolate,20,1.9,190,480767.837,5151,10201
geometry_prolate_T20_ar1p95_size190.csv,prolate,20,1.95,190,480767.837,5151,10201
geometry_prolate_T20_ar2p0_size190.csv,prolate,20,2.0,190,480767.837,5151,10201
geometry_prolate_T20_ar2p25_size190.csv,prolate,20,2.25,190,480767.837,5151,10201
geometry_prolate_T20_ar2p5_size190.csv,prolate,20,2.5,190,480767.837,5151,10201
geometry_prolate_T20_ar2p75_size190.csv,prolate,20,2.75,190,480767.837,5151,10201
geometry_prolate_T20_ar3p0_size190.csv,prolate,20,3.0,190,480767.837,5151,10201
geometry_prolate_T20_ar4p0_size190.csv,prolate,20,4.0,190,480767.837,5151,10201
geometry_prolate_T20_ar5p0_size190.csv,prolate,20,5.0,190,480767.837,5151,10201
geometry_prolate_T20_ar6p0_size190.csv,prolate,20,6.0,190,480767.837,5151,10201
geometry_oblate_T20_ar0p166667_size195.csv,oblate,20,0.166667,195,480767.837,5151,10201
geometry_oblate_T20_ar0p25_size195.csv,oblate,20,0.25,195,480767.837,5151,10201
geometry_oblate_T20_ar0p5_size195.csv,oblate,20,0.5,195,480767.837,5151,10201
geometry_oblate_T20_ar0p666667_size195.csv,oblate,20,0.666667,195,480767.837,5151,10201
geometry_oblate_T20_ar0p909091_size195.csv,oblate,20,0.909091,195,480767.837,5151,10201
geometry_prolate_T20_ar1p05_size45.csv,prolate,20,1.05,45,480767.837,5151,10201
geometry_prolate_T20_ar1p1_size45.csv,prolate,20,1.1,45,480767.837,5151,10201
geometry_prolate_T20_ar1p15_size45.csv,prolate,20,1.15,45,480767.837,5151,10201
geometry_prolate_T20_ar1p2_size45.csv,prolate,20,1.2,45,480767.837,5151,10201
geometry_prolate_T20_ar1p3_size45.csv,prolate,20,1.3,45,480767.837,5151,10201
geometry_prolate_T20_ar1p35_size45.csv,prolate,20,1.35,45,480767.837,5151,10201
geometry_prolate_T20_ar1p4_size45.csv,prolate,20,1.4,45,480767.837,5151,10201
geometry_prolate_T20_ar1p45_size45.csv,prolate,20,1.45,45,480767.837,5151,10201
geometry_prolate_T20_ar1p55_size45.csv,prolate,20,1.55,45,480767.837,5151,10201
geometry_prolate_T20_ar1p6_size45.csv,prolate,20,1.6,45,480767.837,5151,10201
geometry_prolate_T20_ar1p65_size45.csv,prolate,20,1.65,45,480767.837,5151,10201
geometry_prolate_T20_ar1p7_size45.csv,prolate,20,1.7,45,480767.837,5151,10201
geometry_prolate_T20_ar1p8_size45.csv,prolate,20,1.8,45,480767.837,5151,10201
geometry_prolate_T20_ar1p85_size45.csv,prolate,20,1.85,45,480767.837,5151,10201
geometry_prolate_T20_ar1p9_size45.csv,prolate,20,1.9,45,480767.837,5151,10201
geometry_prolate_T20_ar1p95_size45.csv,prolate,20,1.95,45,480767.837,5151,10201
geometry_prolate_T20_ar3p0_size45.csv,prolate,20,3.0,45,480767.837,5151,10201
geometry_prolate_T20_ar4p0_size45.csv,prolate,20,4.0,45,480767.837,5151,10201
geometry_prolate_T20_ar5p0_size45.csv,prolate,20,5.0,45,480767.837,5151,10201
geometry_oblate_T20_ar0p166667_size50.csv,oblate,20,0.166667,50,480767.837,5151,10201
geometry_oblate_T20_ar0p25_size50.csv,oblate,20,0.25,50,480767.837,5151,10201
geometry_oblate_T20_ar0p5_size50.csv,oblate,20,0.5,50,480767.837,5151,10201
geometry_oblate_T20_ar0p666667_size50.csv,oblate,20,0.666667,50,480767.837,5151,10201
geometry_oblate_T20_ar0p909091_size50.csv,oblate,20,0.909091,50,480767.837,5151,10201
geometry_prolate_T20_ar1p05_size55.csv,prolate,20,1.05,55,480767.837,5151,10201
geometry_prolate_T20_ar1p1_size55.csv,prolate,20,1.1,55,480767.837,5151,10201
geometry_prolate_T20_ar1p15_size55.csv,prolate,20,1.15,55,480767.837,5151,10201
geometry_prolate_T20_ar1p2_size55.csv,prolate,20,1.2,55,480767.837,5151,10201
geometry_prolate_T20_ar1p3_size55.csv,prolate,20,1.3,55,480767.837,5151,10201
geometry_prolate_T20_ar1p35_size55.csv,prolate,20,1.35,55,480767.837,5151,10201
geometry_prolate_T20_ar1p4_size55.csv,prolate,20,1.4,55,480767.837,5151,10201
geometry_prolate_T20_ar1p45_size55.csv,prolate,20,1.45,55,480767.837,5151,10201
geometry_prolate_T20_ar1p55_size55.csv,prolate,20,1.55,55,480767.837,5151,10201
geometry_prolate_T20_ar1p6_size55.csv,prolate,20,1.6,55,480767.837,5151,10201
geometry_prolate_T20_ar1p65_size55.csv,prolate,20,1.65,55,480767.837,5151,10201
geometry_prolate_T20_ar1p7_size55.csv,prolate,20,1.7,55,480767.837,5151,10201
geometry_prolate_T20_ar1p8_size55.csv,prolate,20,1.8,55,480767.837,5151,10201
geometry_prolate_T20_ar1p85_size55.csv,prolate,20,1.85,55,480767.837,5151,10201
geometry_prolate_T20_ar1p9_size55.csv,prolate,20,1.9,55,480767.837,5151,10201
geometry_prolate_T20_ar1p95_size55.csv,prolate,20,1.95,55,480767.837,5151,10201
geometry_prolate_T20_ar3p0_size55.csv,prolate,20,3.0,55,480767.837,5151,10201
geometry_prolate_T20_ar4p0_size55.csv,prolate,20,4.0,55,480767.837,5151,10201
geometry_prolate_T20_ar5p0_size55.csv,prolate,20,5.0,55,480767.837,5151,10201
geometry_oblate_T20_ar0p166667_size60.csv,oblate,20,0.166667,60,480767.837,5151,10201
geometry_oblate_T20_ar0p25_size60.csv,oblate,20,0.25,60,480767.837,5151,10201
geometry_oblate_T20_ar0p5_size60.csv,oblate,20,0.5,60,480767.837,5151,10201
geometry_oblate_T20_ar0p666667_size60.csv,oblate,20,0.666667,60,480767.837,5151,10201
geometry_oblate_T20_ar0p909091_size60.csv,oblate,20,0.909091,60,480767.837,5151,10201
geometry_prolate_T20_ar1p05_size65.csv,prolate,20,1.05,65,480767.837,5151,10201
